id,hotel_id,hotel_name,address,facilities_id,facilities_name,dateOfactive
955,1955,Test Hotel 955,Some Address in Dubai,3,FREEPARKING,02-10-2002
956,1956,Test Hotel 956,Some Address in Dubai,1,AC,02-10-2002
956,1956,Test Hotel 956,Some Address in Dubai,2,NONAC,02-10-2002
956,1956,Test Hotel 956,Some Address in Dubai,3,FREEPARKING,02-10-2002
957,1957,Test Hotel 957,Some Address in Dubai,1,AC,02-10-2002
957,1957,Test Hotel 957,Some Address in Dubai,2,NONAC,02-10-2002
957,1957,Test Hotel 957,Some Address in Dubai,3,FREEPARKING,02-10-2002
958,1958,Test Hotel 958,Some Address in Dubai,1,AC,02-10-2002
958,1958,Test Hotel 958,Some Address in Dubai,2,NONAC,02-10-2002
958,1958,Test Hotel 958,Some Address in Dubai,3,FREEPARKING,02-10-2002
959,1959,Test Hotel 959,Some Address in Dubai,1,AC,02-10-2002
959,1959,Test Hotel 959,Some Address in Dubai,2,NONAC,02-10-2002
959,1959,Test Hotel 959,Some Address in Dubai,3,FREEPARKING,02-10-2002
960,1960,Test Hotel 960,Some Address in Dubai,1,AC,02-10-2002
960,1960,Test Hotel 960,Some Address in Dubai,2,NONAC,02-10-2002
960,1960,Test Hotel 960,Some Address in Dubai,3,FREEPARKING,02-10-2002
961,1961,Test Hotel 961,Some Address in Dubai,1,AC,02-10-2002
961,1961,Test Hotel 961,Some Address in Dubai,2,NONAC,02-10-2002
961,1961,Test Hotel 961,Some Address in Dubai,3,FREEPARKING,02-10-2002
962,1962,Test Hotel 962,Some Address in Dubai,1,AC,02-10-2002
962,1962,Test Hotel 962,Some Address in Dubai,2,NONAC,02-10-2002
962,1962,Test Hotel 962,Some Address in Dubai,3,FREEPARKING,02-10-2002
963,1963,Test Hotel 963,Some Address in Dubai,1,AC,02-10-2002
963,1963,Test Hotel 963,Some Address in Dubai,2,NONAC,02-10-2002
963,1963,Test Hotel 963,Some Address in Dubai,3,FREEPARKING,02-10-2002
964,1964,Test Hotel 964,Some Address in Dubai,1,AC,02-10-2002
964,1964,Test Hotel 964,Some Address in Dubai,2,NONAC,02-10-2002
964,1964,Test Hotel 964,Some Address in Dubai,3,FREEPARKING,02-10-2002
965,1965,Test Hotel 965,Some Address in Dubai,1,AC,02-10-2002
965,1965,Test Hotel 965,Some Address in Dubai,2,NONAC,02-10-2002
965,1965,Test Hotel 965,Some Address in Dubai,3,FREEPARKING,02-10-2002
966,1966,Test Hotel 966,Some Address in Dubai,1,AC,02-10-2002
966,1966,Test Hotel 966,Some Address in Dubai,2,NONAC,02-10-2002
966,1966,Test Hotel 966,Some Address in Dubai,3,FREEPARKING,02-10-2002
967,1967,Test Hotel 967,Some Address in Dubai,1,AC,02-10-2002
967,1967,Test Hotel 967,Some Address in Dubai,2,NONAC,02-10-2002
967,1967,Test Hotel 967,Some Address in Dubai,3,FREEPARKING,02-10-2002
968,1968,Test Hotel 968,Some Address in Dubai,1,AC,02-10-2002
968,1968,Test Hotel 968,Some Address in Dubai,2,NONAC,02-10-2002
968,1968,Test Hotel 968,Some Address in Dubai,3,FREEPARKING,02-10-2002
969,1969,Test Hotel 969,Some Address in Dubai,1,AC,02-10-2002
969,1969,Test Hotel 969,Some Address in Dubai,2,NONAC,02-10-2002
969,1969,Test Hotel 969,Some Address in Dubai,3,FREEPARKING,02-10-2002
970,1970,Test Hotel 970,Some Address in Dubai,1,AC,02-10-2002
970,1970,Test Hotel 970,Some Address in Dubai,2,NONAC,02-10-2002
970,1970,Test Hotel 970,Some Address in Dubai,3,FREEPARKING,02-10-2002
971,1971,Test Hotel 971,Some Address in Dubai,1,AC,02-10-2002
971,1971,Test Hotel 971,Some Address in Dubai,2,NONAC,02-10-2002
971,1971,Test Hotel 971,Some Address in Dubai,3,FREEPARKING,02-10-2002
972,1972,Test Hotel 972,Some Address in Dubai,1,AC,02-10-2002
972,1972,Test Hotel 972,Some Address in Dubai,2,NONAC,02-10-2002
972,1972,Test Hotel 972,Some Address in Dubai,3,FREEPARKING,02-10-2002
973,1973,Test Hotel 973,Some Address in Dubai,1,AC,02-10-2002
973,1973,Test Hotel 973,Some Address in Dubai,2,NONAC,02-10-2002
973,1973,Test Hotel 973,Some Address in Dubai,3,FREEPARKING,02-10-2002
974,1974,Test Hotel 974,Some Address in Dubai,1,AC,02-10-2002
974,1974,Test Hotel 974,Some Address in Dubai,2,NONAC,02-10-2002
974,1974,Test Hotel 974,Some Address in Dubai,3,FREEPARKING,02-10-2002
975,1975,Test Hotel 975,Some Address in Dubai,1,AC,02-10-2002
975,1975,Test Hotel 975,Some Address in Dubai,2,NONAC,02-10-2002
975,1975,Test Hotel 975,Some Address in Dubai,3,FREEPARKING,02-10-2002
976,1976,Test Hotel 976,Some Address in Dubai,1,AC,02-10-2002
976,1976,Test Hotel 976,Some Address in Dubai,2,NONAC,02-10-2002
976,1976,Test Hotel 976,Some Address in Dubai,3,FREEPARKING,02-10-2002
977,1977,Test Hotel 977,Some Address in Dubai,1,AC,02-10-2002
977,1977,Test Hotel 977,Some Address in Dubai,2,NONAC,02-10-2002
977,1977,Test Hotel 977,Some Address in Dubai,3,FREEPARKING,02-10-2002
978,1978,Test Hotel 978,Some Address in Dubai,1,AC,02-10-2002
978,1978,Test Hotel 978,Some Address in Dubai,2,NONAC,02-10-2002
978,1978,Test Hotel 978,Some Address in Dubai,3,FREEPARKING,02-10-2002
979,1979,Test Hotel 979,Some Address in Dubai,1,AC,02-10-2002
979,1979,Test Hotel 979,Some Address in Dubai,2,NONAC,02-10-2002
979,1979,Test Hotel 979,Some Address in Dubai,3,FREEPARKING,02-10-2002
980,1980,Test Hotel 980,Some Address in Dubai,1,AC,02-10-2002
980,1980,Test Hotel 980,Some Address in Dubai,2,NONAC,02-10-2002
980,1980,Test Hotel 980,Some Address in Dubai,3,FREEPARKING,02-10-2002
981,1981,Test Hotel 981,Some Address in Dubai,1,AC,02-10-2002
981,1981,Test Hotel 981,Some Address in Dubai,2,NONAC,02-10-2002
981,1981,Test Hotel 981,Some Address in Dubai,3,FREEPARKING,02-10-2002
982,1982,Test Hotel 982,Some Address in Dubai,1,AC,02-10-2002
982,1982,Test Hotel 982,Some Address in Dubai,2,NONAC,02-10-2002
982,1982,Test Hotel 982,Some Address in Dubai,3,FREEPARKING,02-10-2002
983,1983,Test Hotel 983,Some Address in Dubai,1,AC,02-10-2002
983,1983,Test Hotel 983,Some Address in Dubai,2,NONAC,02-10-2002
983,1983,Test Hotel 983,Some Address in Dubai,3,FREEPARKING,02-10-2002
984,1984,Test Hotel 984,Some Address in Dubai,1,AC,02-10-2002
984,1984,Test Hotel 984,Some Address in Dubai,2,NONAC,02-10-2002
984,1984,Test Hotel 984,Some Address in Dubai,3,FREEPARKING,02-10-2002
985,1985,Test Hotel 985,Some Address in Dubai,1,AC,02-10-2002
985,1985,Test Hotel 985,Some Address in Dubai,2,NONAC,02-10-2002
985,1985,Test Hotel 985,Some Address in Dubai,3,FREEPARKING,02-10-2002
986,1986,Test Hotel 986,Some Address in Dubai,1,AC,02-10-2002
986,1986,Test Hotel 986,Some Address in Dubai,2,NONAC,02-10-2002
986,1986,Test Hotel 986,Some Address in Dubai,3,FREEPARKING,02-10-2002
987,1987,Test Hotel 987,Some Address in Dubai,1,AC,02-10-2002
987,1987,Test Hotel 987,Some Address in Dubai,2,NONAC,02-10-2002
987,1987,Test Hotel 987,Some Address in Dubai,3,FREEPARKING,02-10-2002
988,1988,Test Hotel 988,Some Address in Dubai,1,AC,02-10-2002
988,1988,Test Hotel 988,Some Address in Dubai,2,NONAC,02-10-2002
988,1988,Test Hotel 988,Some Address in Dubai,3,FREEPARKING,02-10-2002
989,1989,Test Hotel 989,Some Address in Dubai,1,AC,02-10-2002
989,1989,Test Hotel 989,Some Address in Dubai,2,NONAC,02-10-2002
989,1989,Test Hotel 989,Some Address in Dubai,3,FREEPARKING,02-10-2002
990,1990,Test Hotel 990,Some Address in Dubai,1,AC,02-10-2002
990,1990,Test Hotel 990,Some Address in Dubai,2,NONAC,02-10-2002
990,1990,Test Hotel 990,Some Address in Dubai,3,FREEPARKING,02-10-2002
991,1991,Test Hotel 991,Some Address in Dubai,1,AC,02-10-2002
991,1991,Test Hotel 991,Some Address in Dubai,2,NONAC,02-10-2002
991,1991,Test Hotel 991,Some Address in Dubai,3,FREEPARKING,02-10-2002
992,1992,Test Hotel 992,Some Address in Dubai,1,AC,02-10-2002
992,1992,Test Hotel 992,Some Address in Dubai,2,NONAC,02-10-2002
992,1992,Test Hotel 992,Some Address in Dubai,3,FREEPARKING,02-10-2002
993,1993,Test Hotel 993,Some Address in Dubai,1,AC,02-10-2002
993,1993,Test Hotel 993,Some Address in Dubai,2,NONAC,02-10-2002
993,1993,Test Hotel 993,Some Address in Dubai,3,FREEPARKING,02-10-2002
994,1994,Test Hotel 994,Some Address in Dubai,1,AC,02-10-2002
994,1994,Test Hotel 994,Some Address in Dubai,2,NONAC,02-10-2002
994,1994,Test Hotel 994,Some Address in Dubai,3,FREEPARKING,02-10-2002
995,1995,Test Hotel 995,Some Address in Dubai,1,AC,02-10-2002
995,1995,Test Hotel 995,Some Address in Dubai,2,NONAC,02-10-2002
995,1995,Test Hotel 995,Some Address in Dubai,3,FREEPARKING,02-10-2002
996,1996,Test Hotel 996,Some Address in Dubai,1,AC,02-10-2002
996,1996,Test Hotel 996,Some Address in Dubai,2,NONAC,02-10-2002
996,1996,Test Hotel 996,Some Address in Dubai,3,FREEPARKING,02-10-2002
997,1997,Test Hotel 997,Some Address in Dubai,1,AC,02-10-2002
997,1997,Test Hotel 997,Some Address in Dubai,2,NONAC,02-10-2002
997,1997,Test Hotel 997,Some Address in Dubai,3,FREEPARKING,02-10-2002
998,1998,Test Hotel 998,Some Address in Dubai,1,AC,02-10-2002
998,1998,Test Hotel 998,Some Address in Dubai,2,NONAC,02-10-2002
998,1998,Test Hotel 998,Some Address in Dubai,3,FREEPARKING,02-10-2002
999,1999,Test Hotel 999,Some Address in Dubai,1,AC,02-10-2002
999,1999,Test Hotel 999,Some Address in Dubai,2,NONAC,02-10-2002
999,1999,Test Hotel 999,Some Address in Dubai,3,FREEPARKING,02-10-2002
1000,2000,Test Hotel 1000,Some Address in Dubai,1,AC,02-10-2002
1000,2000,Test Hotel 1000,Some Address in Dubai,2,NONAC,02-10-2002
1000,2000,Test Hotel 1000,Some Address in Dubai,3,FREEPARKING,02-10-2002
1001,2001,Test Hotel 1001,Some Address in Dubai,1,AC,02-10-2002
1001,2001,Test Hotel 1001,Some Address in Dubai,2,NONAC,02-10-2002
1001,2001,Test Hotel 1001,Some Address in Dubai,3,FREEPARKING,02-10-2002
1002,2002,Test Hotel 1002,Some Address in Dubai,1,AC,02-10-2002
1002,2002,Test Hotel 1002,Some Address in Dubai,2,NONAC,02-10-2002
1002,2002,Test Hotel 1002,Some Address in Dubai,3,FREEPARKING,02-10-2002
1003,2003,Test Hotel 1003,Some Address in Dubai,1,AC,02-10-2002
1003,2003,Test Hotel 1003,Some Address in Dubai,2,NONAC,02-10-2002
1003,2003,Test Hotel 1003,Some Address in Dubai,3,FREEPARKING,02-10-2002
1004,2004,Test Hotel 1004,Some Address in Dubai,1,AC,02-10-2002
1004,2004,Test Hotel 1004,Some Address in Dubai,2,NONAC,02-10-2002
1004,2004,Test Hotel 1004,Some Address in Dubai,3,FREEPARKING,02-10-2002
1005,2005,Test Hotel 1005,Some Address in Dubai,1,AC,02-10-2002
1005,2005,Test Hotel 1005,Some Address in Dubai,2,NONAC,02-10-2002
1005,2005,Test Hotel 1005,Some Address in Dubai,3,FREEPARKING,02-10-2002
1006,2006,Test Hotel 1006,Some Address in Dubai,1,AC,02-10-2002
1006,2006,Test Hotel 1006,Some Address in Dubai,2,NONAC,02-10-2002
1006,2006,Test Hotel 1006,Some Address in Dubai,3,FREEPARKING,02-10-2002
1007,2007,Test Hotel 1007,Some Address in Dubai,1,AC,02-10-2002
1007,2007,Test Hotel 1007,Some Address in Dubai,2,NONAC,02-10-2002
1007,2007,Test Hotel 1007,Some Address in Dubai,3,FREEPARKING,02-10-2002
1008,2008,Test Hotel 1008,Some Address in Dubai,1,AC,02-10-2002
1008,2008,Test Hotel 1008,Some Address in Dubai,2,NONAC,02-10-2002
1008,2008,Test Hotel 1008,Some Address in Dubai,3,FREEPARKING,02-10-2002
1009,2009,Test Hotel 1009,Some Address in Dubai,1,AC,02-10-2002
1009,2009,Test Hotel 1009,Some Address in Dubai,2,NONAC,02-10-2002
1009,2009,Test Hotel 1009,Some Address in Dubai,3,FREEPARKING,02-10-2002
1010,2010,Test Hotel 1010,Some Address in Dubai,1,AC,02-10-2002
1010,2010,Test Hotel 1010,Some Address in Dubai,2,NONAC,02-10-2002
1010,2010,Test Hotel 1010,Some Address in Dubai,3,FREEPARKING,02-10-2002
1011,2011,Test Hotel 1011,Some Address in Dubai,1,AC,02-10-2002
1011,2011,Test Hotel 1011,Some Address in Dubai,2,NONAC,02-10-2002
1011,2011,Test Hotel 1011,Some Address in Dubai,3,FREEPARKING,02-10-2002
1012,2012,Test Hotel 1012,Some Address in Dubai,1,AC,02-10-2002
1012,2012,Test Hotel 1012,Some Address in Dubai,2,NONAC,02-10-2002
1012,2012,Test Hotel 1012,Some Address in Dubai,3,FREEPARKING,02-10-2002
1013,2013,Test Hotel 1013,Some Address in Dubai,1,AC,02-10-2002
1013,2013,Test Hotel 1013,Some Address in Dubai,2,NONAC,02-10-2002
1013,2013,Test Hotel 1013,Some Address in Dubai,3,FREEPARKING,02-10-2002
1014,2014,Test Hotel 1014,Some Address in Dubai,1,AC,02-10-2002
1014,2014,Test Hotel 1014,Some Address in Dubai,2,NONAC,02-10-2002
1014,2014,Test Hotel 1014,Some Address in Dubai,3,FREEPARKING,02-10-2002
1015,2015,Test Hotel 1015,Some Address in Dubai,1,AC,02-10-2002
1015,2015,Test Hotel 1015,Some Address in Dubai,2,NONAC,02-10-2002
1015,2015,Test Hotel 1015,Some Address in Dubai,3,FREEPARKING,02-10-2002
1016,2016,Test Hotel 1016,Some Address in Dubai,1,AC,02-10-2002
1016,2016,Test Hotel 1016,Some Address in Dubai,2,NONAC,02-10-2002
1016,2016,Test Hotel 1016,Some Address in Dubai,3,FREEPARKING,02-10-2002
1017,2017,Test Hotel 1017,Some Address in Dubai,1,AC,02-10-2002
1017,2017,Test Hotel 1017,Some Address in Dubai,2,NONAC,02-10-2002
1017,2017,Test Hotel 1017,Some Address in Dubai,3,FREEPARKING,02-10-2002
1018,2018,Test Hotel 1018,Some Address in Dubai,1,AC,02-10-2002
1018,2018,Test Hotel 1018,Some Address in Dubai,2,NONAC,02-10-2002
1018,2018,Test Hotel 1018,Some Address in Dubai,3,FREEPARKING,02-10-2002
1019,2019,Test Hotel 1019,Some Address in Dubai,1,AC,02-10-2002
1019,2019,Test Hotel 1019,Some Address in Dubai,2,NONAC,02-10-2002
1019,2019,Test Hotel 1019,Some Address in Dubai,3,FREEPARKING,02-10-2002
1020,2020,Test Hotel 1020,Some Address in Dubai,1,AC,02-10-2002
1020,2020,Test Hotel 1020,Some Address in Dubai,2,NONAC,02-10-2002
1020,2020,Test Hotel 1020,Some Address in Dubai,3,FREEPARKING,02-10-2002
1021,2021,Test Hotel 1021,Some Address in Dubai,1,AC,02-10-2002
1021,2021,Test Hotel 1021,Some Address in Dubai,2,NONAC,02-10-2002
1021,2021,Test Hotel 1021,Some Address in Dubai,3,FREEPARKING,02-10-2002
1022,2022,Test Hotel 1022,Some Address in Dubai,1,AC,02-10-2002
1022,2022,Test Hotel 1022,Some Address in Dubai,2,NONAC,02-10-2002
1022,2022,Test Hotel 1022,Some Address in Dubai,3,FREEPARKING,02-10-2002
1023,2023,Test Hotel 1023,Some Address in Dubai,1,AC,02-10-2002
1023,2023,Test Hotel 1023,Some Address in Dubai,2,NONAC,02-10-2002
1023,2023,Test Hotel 1023,Some Address in Dubai,3,FREEPARKING,02-10-2002
1024,2024,Test Hotel 1024,Some Address in Dubai,1,AC,02-10-2002
1024,2024,Test Hotel 1024,Some Address in Dubai,2,NONAC,02-10-2002
1024,2024,Test Hotel 1024,Some Address in Dubai,3,FREEPARKING,02-10-2002
1025,2025,Test Hotel 1025,Some Address in Dubai,1,AC,02-10-2002
1025,2025,Test Hotel 1025,Some Address in Dubai,2,NONAC,02-10-2002
1025,2025,Test Hotel 1025,Some Address in Dubai,3,FREEPARKING,02-10-2002
1026,2026,Test Hotel 1026,Some Address in Dubai,1,AC,02-10-2002
1026,2026,Test Hotel 1026,Some Address in Dubai,2,NONAC,02-10-2002
1026,2026,Test Hotel 1026,Some Address in Dubai,3,FREEPARKING,02-10-2002
1027,2027,Test Hotel 1027,Some Address in Dubai,1,AC,02-10-2002
1027,2027,Test Hotel 1027,Some Address in Dubai,2,NONAC,02-10-2002
1027,2027,Test Hotel 1027,Some Address in Dubai,3,FREEPARKING,02-10-2002
1028,2028,Test Hotel 1028,Some Address in Dubai,1,AC,02-10-2002
1028,2028,Test Hotel 1028,Some Address in Dubai,2,NONAC,02-10-2002
1028,2028,Test Hotel 1028,Some Address in Dubai,3,FREEPARKING,02-10-2002
1029,2029,Test Hotel 1029,Some Address in Dubai,1,AC,02-10-2002
1029,2029,Test Hotel 1029,Some Address in Dubai,2,NONAC,02-10-2002
1029,2029,Test Hotel 1029,Some Address in Dubai,3,FREEPARKING,02-10-2002
1030,2030,Test Hotel 1030,Some Address in Dubai,1,AC,02-10-2002
1030,2030,Test Hotel 1030,Some Address in Dubai,2,NONAC,02-10-2002
1030,2030,Test Hotel 1030,Some Address in Dubai,3,FREEPARKING,02-10-2002
1031,2031,Test Hotel 1031,Some Address in Dubai,1,AC,02-10-2002
1031,2031,Test Hotel 1031,Some Address in Dubai,2,NONAC,02-10-2002
1031,2031,Test Hotel 1031,Some Address in Dubai,3,FREEPARKING,02-10-2002
1032,2032,Test Hotel 1032,Some Address in Dubai,1,AC,02-10-2002
1032,2032,Test Hotel 1032,Some Address in Dubai,2,NONAC,02-10-2002
1032,2032,Test Hotel 1032,Some Address in Dubai,3,FREEPARKING,02-10-2002
1033,2033,Test Hotel 1033,Some Address in Dubai,1,AC,02-10-2002
1033,2033,Test Hotel 1033,Some Address in Dubai,2,NONAC,02-10-2002
1033,2033,Test Hotel 1033,Some Address in Dubai,3,FREEPARKING,02-10-2002
1034,2034,Test Hotel 1034,Some Address in Dubai,1,AC,02-10-2002
1034,2034,Test Hotel 1034,Some Address in Dubai,2,NONAC,02-10-2002
1034,2034,Test Hotel 1034,Some Address in Dubai,3,FREEPARKING,02-10-2002
1035,2035,Test Hotel 1035,Some Address in Dubai,1,AC,02-10-2002
1035,2035,Test Hotel 1035,Some Address in Dubai,2,NONAC,02-10-2002
1035,2035,Test Hotel 1035,Some Address in Dubai,3,FREEPARKING,02-10-2002
1036,2036,Test Hotel 1036,Some Address in Dubai,1,AC,02-10-2002
1036,2036,Test Hotel 1036,Some Address in Dubai,2,NONAC,02-10-2002
1036,2036,Test Hotel 1036,Some Address in Dubai,3,FREEPARKING,02-10-2002
1037,2037,Test Hotel 1037,Some Address in Dubai,1,AC,02-10-2002
1037,2037,Test Hotel 1037,Some Address in Dubai,2,NONAC,02-10-2002
1037,2037,Test Hotel 1037,Some Address in Dubai,3,FREEPARKING,02-10-2002
1038,2038,Test Hotel 1038,Some Address in Dubai,1,AC,02-10-2002
1038,2038,Test Hotel 1038,Some Address in Dubai,2,NONAC,02-10-2002
1038,2038,Test Hotel 1038,Some Address in Dubai,3,FREEPARKING,02-10-2002
1039,2039,Test Hotel 1039,Some Address in Dubai,1,AC,02-10-2002
1039,2039,Test Hotel 1039,Some Address in Dubai,2,NONAC,02-10-2002
1039,2039,Test Hotel 1039,Some Address in Dubai,3,FREEPARKING,02-10-2002
1040,2040,Test Hotel 1040,Some Address in Dubai,1,AC,02-10-2002
1040,2040,Test Hotel 1040,Some Address in Dubai,2,NONAC,02-10-2002
1040,2040,Test Hotel 1040,Some Address in Dubai,3,FREEPARKING,02-10-2002
1041,2041,Test Hotel 1041,Some Address in Dubai,1,AC,02-10-2002
1041,2041,Test Hotel 1041,Some Address in Dubai,2,NONAC,02-10-2002
1041,2041,Test Hotel 1041,Some Address in Dubai,3,FREEPARKING,02-10-2002
1042,2042,Test Hotel 1042,Some Address in Dubai,1,AC,02-10-2002
1042,2042,Test Hotel 1042,Some Address in Dubai,2,NONAC,02-10-2002
1042,2042,Test Hotel 1042,Some Address in Dubai,3,FREEPARKING,02-10-2002
1043,2043,Test Hotel 1043,Some Address in Dubai,1,AC,02-10-2002
1043,2043,Test Hotel 1043,Some Address in Dubai,2,NONAC,02-10-2002
1043,2043,Test Hotel 1043,Some Address in Dubai,3,FREEPARKING,02-10-2002
1044,2044,Test Hotel 1044,Some Address in Dubai,1,AC,02-10-2002
1044,2044,Test Hotel 1044,Some Address in Dubai,2,NONAC,02-10-2002
1044,2044,Test Hotel 1044,Some Address in Dubai,3,FREEPARKING,02-10-2002
1045,2045,Test Hotel 1045,Some Address in Dubai,1,AC,02-10-2002
1045,2045,Test Hotel 1045,Some Address in Dubai,2,NONAC,02-10-2002
1045,2045,Test Hotel 1045,Some Address in Dubai,3,FREEPARKING,02-10-2002
1046,2046,Test Hotel 1046,Some Address in Dubai,1,AC,02-10-2002
1046,2046,Test Hotel 1046,Some Address in Dubai,2,NONAC,02-10-2002
1046,2046,Test Hotel 1046,Some Address in Dubai,3,FREEPARKING,02-10-2002
1047,2047,Test Hotel 1047,Some Address in Dubai,1,AC,02-10-2002
1047,2047,Test Hotel 1047,Some Address in Dubai,2,NONAC,02-10-2002
1047,2047,Test Hotel 1047,Some Address in Dubai,3,FREEPARKING,02-10-2002
1048,2048,Test Hotel 1048,Some Address in Dubai,1,AC,02-10-2002
1048,2048,Test Hotel 1048,Some Address in Dubai,2,NONAC,02-10-2002
1048,2048,Test Hotel 1048,Some Address in Dubai,3,FREEPARKING,02-10-2002
1049,2049,Test Hotel 1049,Some Address in Dubai,1,AC,02-10-2002
1049,2049,Test Hotel 1049,Some Address in Dubai,2,NONAC,02-10-2002
1049,2049,Test Hotel 1049,Some Address in Dubai,3,FREEPARKING,02-10-2002
1050,2050,Test Hotel 1050,Some Address in Dubai,1,AC,02-10-2002
1050,2050,Test Hotel 1050,Some Address in Dubai,2,NONAC,02-10-2002
1050,2050,Test Hotel 1050,Some Address in Dubai,3,FREEPARKING,02-10-2002
1051,2051,Test Hotel 1051,Some Address in Dubai,1,AC,02-10-2002
1051,2051,Test Hotel 1051,Some Address in Dubai,2,NONAC,02-10-2002
1051,2051,Test Hotel 1051,Some Address in Dubai,3,FREEPARKING,02-10-2002
1052,2052,Test Hotel 1052,Some Address in Dubai,1,AC,02-10-2002
1052,2052,Test Hotel 1052,Some Address in Dubai,2,NONAC,02-10-2002
1052,2052,Test Hotel 1052,Some Address in Dubai,3,FREEPARKING,02-10-2002
1053,2053,Test Hotel 1053,Some Address in Dubai,1,AC,02-10-2002
1053,2053,Test Hotel 1053,Some Address in Dubai,2,NONAC,02-10-2002
1053,2053,Test Hotel 1053,Some Address in Dubai,3,FREEPARKING,02-10-2002
1054,2054,Test Hotel 1054,Some Address in Dubai,1,AC,02-10-2002
1054,2054,Test Hotel 1054,Some Address in Dubai,2,NONAC,02-10-2002
1054,2054,Test Hotel 1054,Some Address in Dubai,3,FREEPARKING,02-10-2002
1055,2055,Test Hotel 1055,Some Address in Dubai,1,AC,02-10-2002
1055,2055,Test Hotel 1055,Some Address in Dubai,2,NONAC,02-10-2002
1055,2055,Test Hotel 1055,Some Address in Dubai,3,FREEPARKING,02-10-2002
1056,2056,Test Hotel 1056,Some Address in Dubai,1,AC,02-10-2002
1056,2056,Test Hotel 1056,Some Address in Dubai,2,NONAC,02-10-2002
1056,2056,Test Hotel 1056,Some Address in Dubai,3,FREEPARKING,02-10-2002
1057,2057,Test Hotel 1057,Some Address in Dubai,1,AC,02-10-2002
1057,2057,Test Hotel 1057,Some Address in Dubai,2,NONAC,02-10-2002
1057,2057,Test Hotel 1057,Some Address in Dubai,3,FREEPARKING,02-10-2002
1058,2058,Test Hotel 1058,Some Address in Dubai,1,AC,02-10-2002
1058,2058,Test Hotel 1058,Some Address in Dubai,2,NONAC,02-10-2002
1058,2058,Test Hotel 1058,Some Address in Dubai,3,FREEPARKING,02-10-2002
1059,2059,Test Hotel 1059,Some Address in Dubai,1,AC,02-10-2002
1059,2059,Test Hotel 1059,Some Address in Dubai,2,NONAC,02-10-2002
1059,2059,Test Hotel 1059,Some Address in Dubai,3,FREEPARKING,02-10-2002
1060,2060,Test Hotel 1060,Some Address in Dubai,1,AC,02-10-2002
1060,2060,Test Hotel 1060,Some Address in Dubai,2,NONAC,02-10-2002
1060,2060,Test Hotel 1060,Some Address in Dubai,3,FREEPARKING,02-10-2002
1061,2061,Test Hotel 1061,Some Address in Dubai,1,AC,02-10-2002
1061,2061,Test Hotel 1061,Some Address in Dubai,2,NONAC,02-10-2002
1061,2061,Test Hotel 1061,Some Address in Dubai,3,FREEPARKING,02-10-2002
1062,2062,Test Hotel 1062,Some Address in Dubai,1,AC,02-10-2002
1062,2062,Test Hotel 1062,Some Address in Dubai,2,NONAC,02-10-2002
1062,2062,Test Hotel 1062,Some Address in Dubai,3,FREEPARKING,02-10-2002
1063,2063,Test Hotel 1063,Some Address in Dubai,1,AC,02-10-2002
1063,2063,Test Hotel 1063,Some Address in Dubai,2,NONAC,02-10-2002
1063,2063,Test Hotel 1063,Some Address in Dubai,3,FREEPARKING,02-10-2002
1064,2064,Test Hotel 1064,Some Address in Dubai,1,AC,02-10-2002
1064,2064,Test Hotel 1064,Some Address in Dubai,2,NONAC,02-10-2002
1064,2064,Test Hotel 1064,Some Address in Dubai,3,FREEPARKING,02-10-2002
1065,2065,Test Hotel 1065,Some Address in Dubai,1,AC,02-10-2002
1065,2065,Test Hotel 1065,Some Address in Dubai,2,NONAC,02-10-2002
1065,2065,Test Hotel 1065,Some Address in Dubai,3,FREEPARKING,02-10-2002
1066,2066,Test Hotel 1066,Some Address in Dubai,1,AC,02-10-2002
1066,2066,Test Hotel 1066,Some Address in Dubai,2,NONAC,02-10-2002
1066,2066,Test Hotel 1066,Some Address in Dubai,3,FREEPARKING,02-10-2002
1067,2067,Test Hotel 1067,Some Address in Dubai,1,AC,02-10-2002
1067,2067,Test Hotel 1067,Some Address in Dubai,2,NONAC,02-10-2002
1067,2067,Test Hotel 1067,Some Address in Dubai,3,FREEPARKING,02-10-2002
1068,2068,Test Hotel 1068,Some Address in Dubai,1,AC,02-10-2002
1068,2068,Test Hotel 1068,Some Address in Dubai,2,NONAC,02-10-2002
1068,2068,Test Hotel 1068,Some Address in Dubai,3,FREEPARKING,02-10-2002
1069,2069,Test Hotel 1069,Some Address in Dubai,1,AC,02-10-2002
1069,2069,Test Hotel 1069,Some Address in Dubai,2,NONAC,02-10-2002
1069,2069,Test Hotel 1069,Some Address in Dubai,3,FREEPARKING,02-10-2002
1070,2070,Test Hotel 1070,Some Address in Dubai,1,AC,02-10-2002
1070,2070,Test Hotel 1070,Some Address in Dubai,2,NONAC,02-10-2002
1070,2070,Test Hotel 1070,Some Address in Dubai,3,FREEPARKING,02-10-2002
1071,2071,Test Hotel 1071,Some Address in Dubai,1,AC,02-10-2002
1071,2071,Test Hotel 1071,Some Address in Dubai,2,NONAC,02-10-2002
1071,2071,Test Hotel 1071,Some Address in Dubai,3,FREEPARKING,02-10-2002
1072,2072,Test Hotel 1072,Some Address in Dubai,1,AC,02-10-2002
1072,2072,Test Hotel 1072,Some Address in Dubai,2,NONAC,02-10-2002
1072,2072,Test Hotel 1072,Some Address in Dubai,3,FREEPARKING,02-10-2002
